"time","event","gene_id","strand","l_ES","l_EE","s_ES","s_EE","I_S1","S_S1","I_S2","S_S2","FDR","dPSI"
80,"A5SS","Solyc03g112050.4","+",57016255,57016581,57016255,57016450,"148,201,179","181,180,190","56,45,70","247,242,233",0,0.225
80,"A5SS","Solyc03g112050.4","+",57016255,57016598,57016255,57016450,"148,201,187","181,180,190","57,45,73","247,242,233",0,0.219
90,"A5SS","Solyc03g112050.4","+",57016255,57016581,57016255,57016450,"154,273,174","264,321,270","83,75,71","318,298,367",0,0.157
90,"A5SS","Solyc03g112050.4","+",57016255,57016598,57016255,57016450,"154,273,174","264,321,270","83,76,71","318,298,367",0,0.151
105,"A5SS","Solyc03g112050.4","+",57016248,57016581,57016248,57016450,"129,206,153","175,185,211","98,59,67","393,276,276",0,0.2
105,"A5SS","Solyc03g112050.4","+",57016248,57016598,57016248,57016450,"131,208,160","175,185,211","104,61,67","393,276,276",0,0.195
105,"A5SS","Solyc03g112050.4","+",57016313,57016807,57016313,57016450,"571,751,770","175,185,211","933,444,536","393,276,276",4.89278585426275e-06,0.151
120,"A5SS","Solyc03g112050.4","+",57016248,57016581,57016248,57016450,"187,126,136","195,173,190","71,88,55","269,338,309",0,0.187
120,"A5SS","Solyc03g112050.4","+",57016248,57016598,57016248,57016450,"189,126,141","195,173,190","74,88,64","269,338,309",0,0.178
90,"A5SS","Solyc03g115950.3","+",59948209,59948533,59948209,59948351,"97,124,96","0,0,0","197,155,134","21,8,13",4.76270593982863e-09,0.144
105,"A5SS","Solyc03g115950.3","+",59948209,59948533,59948209,59948351,"35,30,60","0,0,0","365,235,157","13,12,19",0.000158838173154122,0.118
120,"A5SS","Solyc03g115950.3","+",59948209,59948533,59948209,59948351,"97,79,60","0,0,0","191,178,153","24,36,14",1.61633506579092e-11,0.215
25,"A5SS","Solyc03g119780.4","-",62797095,62797572,62797419,62797572,"5,1,5","0,0,0","0,0,0","1,1,3",7.947809077542e-11,1
30,"A5SS","Solyc03g119780.4","-",62797095,62797572,62797343,62797572,"1,1,2","0,0,0","1,0,0","1,2,2",2.15582007245846e-08,0.889
80,"A5SS","Solyc03g121720.2","+",64234653,64235143,64234653,64234786,"8,5,1","0,0,0","0,2,0","1,6,2",1.16425916526697e-12,0.952
90,"A5SS","Solyc03g121720.2","+",64234653,64235143,64234653,64234786,"9,1,3","0,0,0","0,13,2","7,3,0",0.000602648652216386,0.439
105,"A5SS","Solyc04g008630.3","-",2274970,2275207,2274984,2275207,"0,2,0","19,37,48","9,3,5","39,35,19",0.000420072161284617,-0.131
120,"A5SS","Solyc04g008630.3","-",2274970,2275207,2274984,2275207,"1,0,0","56,49,42","5,7,8","25,31,68",1.33019240818569e-05,-0.136
70,"A5SS","Solyc04g045470.4","+",32731199,32731635,32731199,32731363,"173,186,183","8,7,16","104,92,106","0,0,0",7.01592084464573e-06,-0.101
80,"A5SS","Solyc04g045470.4","+",32731195,32731641,32731195,32731363,"9,5,17","6,1,4","4,10,5","0,0,0",6.69545064941901e-06,-0.392
70,"A5SS","Solyc04g051500.3","+",49893115,49893380,49893115,49893144,"344,261,321","0,0,2","309,284,246","26,43,42",0,0.206
105,"A5SS","Solyc04g051500.3","+",49893115,49893380,49893115,49893144,"246,316,309","7,12,8","416,263,298","46,21,47",2.45216265117908e-07,0.128
90,"A5SS","Solyc04g054320.4","-",51592458,51592638,51592574,51592638,"62,32,14","209,309,228","71,49,67","152,145,130",7.85837614459542e-09,-0.121
105,"A5SS","Solyc04g054320.4","-",51592458,51592638,51592574,51592638,"9,20,17","189,196,179","114,34,41","226,110,152",1.71823339869904e-13,-0.123
120,"A5SS","Solyc04g054320.4","-",51592458,51592638,51592574,51592638,"21,14,15","244,156,206","49,53,36","131,136,148",2.19498145149931e-11,-0.114
80,"A5SS","Solyc04g072035.1","-",56948583,56948812,56948707,56948812,"7,12,16","278,236,299","57,64,100","194,195,237",0,-0.136
90,"A5SS","Solyc04g072035.1","-",56948583,56948812,56948707,56948812,"28,26,28","280,306,278","82,81,99","267,219,271",0,-0.11
105,"A5SS","Solyc04g072035.1","-",56948583,56948812,56948707,56948812,"11,16,20","217,207,254","127,102,82","349,221,200",0,-0.147
120,"A5SS","Solyc04g072035.1","-",56948583,56948812,56948707,56948812,"18,5,35","316,153,305","66,90,138","263,232,253",0,-0.139
105,"A5SS","Solyc04g080900.3","+",62917086,62917351,62917086,62917157,"46,55,65","0,0,0","37,52,32","1,4,5",0.00087084392519867,0.141
120,"A5SS","Solyc04g080900.3","+",62917086,62917351,62917086,62917157,"51,51,61","0,0,0","47,53,59","7,9,9",2.07634119463068e-08,0.239
10,"A5SS","Solyc04g082420.3","-",64052089,64052584,64052353,64052584,"22,10,8","38,15,20","4,1,0","34,9,21",0.000251541282071979,0.177
10,"A5SS","Solyc04g082420.3","-",64052090,64052584,64052353,64052584,"25,9,8","38,15,20","5,1,0","34,9,21",0.000512645049194287,0.175
90,"A5SS","Solyc04g082590.3","+",64194561,64194878,64194561,64194610,"14,50,7","0,6,14","23,15,37","0,0,0",0.000867776708397153,-0.331
105,"A5SS","Solyc04g082590.3","+",64194561,64194878,64194561,64194610,"2,13,16","0,0,0","12,17,16","6,0,6",0.000135139942720411,0.31
120,"A5SS","Solyc04g082590.3","+",64194561,64194885,64194561,64194610,"17,18,9","0,0,0","11,14,23","6,5,2",6.35182464318501e-06,0.362
5,"A5SS","Solyc05g007020.4","-",1661867,1662211,1661924,1662211,"9,5,1","0,0,0","4,8,10","8,4,2",2.33286549377442e-05,0.453
90,"A5SS","Solyc05g007020.4","-",1661867,1662211,1662062,1662211,"32,51,36","16,40,28","7,5,4","18,11,21",8.8006181914295e-05,0.282
90,"A5SS","Solyc05g007020.4","-",1660204,1660412,1660229,1660412,"263,448,327","64,60,38","91,94,58","4,2,3",1.86828315534118e-05,-0.115
105,"A5SS","Solyc05g007020.4","-",1661867,1662211,1662062,1662211,"27,57,33","14,24,19","12,7,2","20,18,11",3.15628346132733e-05,0.341
10,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"10,51,13","43,42,37","4,0,0","39,35,14",1.16133149556172e-05,0.194
20,"A5SS","Solyc05g007880.4","-",2369428,2369722,2369618,2369722,"40,12,27","30,39,39","4,1,3","19,26,26",0.000353111275536799,0.207
25,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"25,33,7","37,25,42","0,0,0","12,30,19",6.43701297392723e-08,0.243
30,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"25,4,10","23,50,49","3,0,3","35,34,37",0.00717641599952832,0.134
40,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"31,6,7","38,31,28","0,1,2","22,24,35",1.45002660228467e-05,0.147
50,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"3,9,32","41,51,53","2,0,0","33,23,14",0.000155622078133167,0.106
80,"A5SS","Solyc05g007880.4","-",2369428,2369746,2369618,2369746,"22,4,10","30,25,56","0,1,0","13,26,17",5.00514651175719e-05,0.135
80,"A5SS","Solyc05g007980.3","+",2456585,2457074,2456585,2456712,"49,62,51","0,0,0","53,82,89","5,6,6",0.000121887180913096,0.135
105,"A5SS","Solyc05g007980.3","+",2456585,2456871,2456585,2456712,"20,47,40","0,0,0","33,24,37","21,16,12",0,0.508
120,"A5SS","Solyc05g007980.3","+",2456585,2457080,2456585,2456712,"41,28,45","1,0,0","57,65,89","15,15,26",4.0979519777454e-10,0.328
105,"A5SS","Solyc05g010320.4","+",4512469,4512811,4512469,4512628,"18,24,13","0,0,0","49,37,38","6,4,0",0.00373545808884424,0.125
105,"A5SS","Solyc05g010320.4","+",4512469,4512943,4512469,4512628,"18,25,13","0,0,0","48,41,40","6,4,0",0.00415273287329601,0.121
120,"A5SS","Solyc05g010320.4","+",4512469,4512943,4512469,4512628,"12,9,16","0,0,0","28,45,33","9,15,2",2.27719022799029e-05,0.3
120,"A5SS","Solyc05g010320.4","+",4512763,4512991,4512763,4512943,"8,8,5","0,7,1","7,1,3","0,0,0",0.00540403928226804,-0.248
30,"A5SS","Solyc05g013380.3","+",6534660,6534916,6534660,6534738,"36,20,4","0,0,0","63,22,35","19,4,20",1.1237153412938e-07,0.392
50,"A5SS","Solyc05g013380.3","+",6534660,6535160,6534660,6534738,"16,13,30","0,0,0","58,46,39","39,12,49",5.74489789073361e-10,0.544
60,"A5SS","Solyc05g013380.3","+",6534660,6535066,6534660,6534738,"8,28,30","0,1,0","55,33,50","25,27,29",3.44581506185297e-11,0.522
80,"A5SS","Solyc05g013380.3","+",6534660,6535066,6534660,6534738,"12,20,15","0,0,0","39,51,56","40,80,89",0,0.73
90,"A5SS","Solyc05g013380.3","+",6534660,6535066,6534660,6534738,"14,18,22","2,0,0","49,36,52","126,142,125",0,0.777
105,"A5SS","Solyc05g013380.3","+",6534672,6535066,6534672,6534738,"14,21,9","0,5,0","48,29,42","167,188,123",1.94733118519562e-12,0.778
120,"A5SS","Solyc05g013380.3","+",6534660,6535066,6534660,6534738,"25,16,17","0,0,0","39,64,66","160,187,182",0,0.864
15,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"1,0,2","39,22,39","8,2,5","13,11,7",0.000184843287193942,-0.181
30,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"3,6,3","23,21,26","19,14,43","20,21,22",5.02471580269858e-05,-0.275
50,"A5SS","Solyc05g013530.4","+",6842574,6842967,6842574,6842820,"5,2,16","23,52,36","19,16,18","22,38,17",0.00873740044362938,-0.175
60,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"10,9,1","56,37,36","11,22,49","14,18,15",1.00345776354653e-06,-0.359
70,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"13,12,10","43,40,48","9,20,27","12,8,19",0.000291982012583234,-0.296
80,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"16,8,9","31,51,45","20,18,16","13,23,9",0.00031375517178208,-0.273
90,"A5SS","Solyc05g013530.4","+",6842574,6842967,6842574,6842820,"3,6,14","48,67,29","36,28,21","38,5,23",9.11008531048936e-05,-0.369
90,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"3,19,12","48,67,29","36,28,21","38,5,23",0.00125397676923249,-0.349
105,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"9,15,12","49,50,38","33,19,16","15,11,18",3.26188525338486e-06,-0.315
120,"A5SS","Solyc05g013530.4","+",6842574,6842980,6842574,6842820,"8,5,6","42,23,39","14,14,14","12,23,18",0.000436363920088632,-0.208
60,"A5SS","Solyc05g051750.3","-",61525532,61525754,61525705,61525754,"10,10,7","0,0,0","8,13,7","12,4,3",3.32651163887174e-07,0.531
60,"A5SS","Solyc05g051750.3","-",61525535,61525754,61525705,61525754,"10,10,7","0,0,0","10,12,7","12,4,3",3.02656612153054e-07,0.523
80,"A5SS","Solyc05g051750.3","-",61525532,61525754,61525705,61525754,"6,13,13","0,0,0","1,8,8","3,4,5",2.86638715811145e-08,0.638
80,"A5SS","Solyc05g051750.3","-",61525535,61525754,61525705,61525754,"6,13,14","0,0,0","1,8,8","3,4,5",2.81052775263274e-08,0.638
90,"A5SS","Solyc05g051750.3","-",61525532,61525754,61525705,61525754,"7,11,12","0,0,0","10,7,6","12,2,15",7.29056182233681e-09,0.634
90,"A5SS","Solyc05g051750.3","-",61525535,61525754,61525705,61525754,"7,11,7","0,0,0","10,7,6","12,2,15",1.51900010526591e-08,0.634
30,"A5SS","Solyc05g052630.4","-",62240712,62241082,62241032,62241082,"76,89,68","0,2,0","86,84,92","13,9,0",0.000742345471289213,0.122
50,"A5SS","Solyc05g052630.4","-",62240712,62241130,62241032,62241130,"139,133,146","1,16,0","117,60,89","14,6,22",0.00303085118241282,0.161
60,"A5SS","Solyc05g052630.4","-",62240712,62241130,62241032,62241130,"104,127,87","7,0,0","91,99,112","9,13,7",0.003676013130024,0.122
70,"A5SS","Solyc05g052630.4","-",62240712,62241130,62241032,62241130,"127,99,120","11,1,0","66,60,60","9,14,27",6.38985088263835e-06,0.279
80,"A5SS","Solyc05g052630.4","-",62240712,62241082,62241032,62241082,"140,111,139","8,0,4","83,69,61","22,34,19",1.59800277586303e-13,0.356
90,"A5SS","Solyc05g052630.4","-",62240712,62241082,62241032,62241082,"123,143,132","1,5,7","54,68,77","6,11,24",1.23096305904271e-05,0.211
105,"A5SS","Solyc05g052630.4","-",62240712,62241130,62241032,62241130,"89,103,118","3,21,9","77,46,62","16,25,25",0.00415273287329601,0.259
120,"A5SS","Solyc05g052630.4","-",62240712,62241130,62241032,62241130,"123,92,117","7,6,1","43,62,57","27,14,19",1.967129922689e-08,0.345
5,"A5SS","Solyc05g054410.4","-",63729243,63729686,63729604,63729686,"3,3,5","2,3,6","0,0,0","1,1,2",0.000615032125323443,0.352
60,"A5SS","Solyc05g054410.4","-",63726817,63727062,63727011,63727062,"6,14,5","1,0,0","8,5,17","2,10,9",9.46632056129618e-05,0.466
70,"A5SS","Solyc05g054410.4","-",63726817,63727062,63727011,63727062,"9,9,6","0,0,0","12,16,6","3,2,4",7.36986028599242e-05,0.368
80,"A5SS","Solyc05g054410.4","-",63726817,63727062,63727011,63727062,"9,5,5","0,0,0","4,6,4","4,2,5",3.09932678327496e-08,0.594
120,"A5SS","Solyc05g054410.4","-",63726827,63727062,63727011,63727062,"3,1,6","0,0,0","7,4,7","13,9,17",6.72919661436888e-08,0.812
120,"A5SS","Solyc05g054410.4","-",63726817,63727062,63727011,63727062,"4,1,7","0,0,0","8,6,13","13,9,17",1.2411204089231e-07,0.746
50,"A5SS","Solyc05g054740.3","+",63982658,63983073,63982658,63982786,"1,2,1","0,0,0","7,7,7","0,6,6",0.00015902431193456,0.421
90,"A5SS","Solyc05g054740.3","+",63985210,63985604,63985210,63985349,"51,102,79","0,0,0","32,46,40","3,8,2",1.53439992285369e-05,0.169
105,"A5SS","Solyc05g054740.3","+",63982658,63983080,63982658,63982786,"4,1,4","0,0,0","1,0,5","13,32,17",1.20228227373862e-10,0.945
90,"A5SS","Solyc06g005160.4","+",203623,203751,203623,203709,"5,8,11","0,0,0","3,6,2","6,5,2",8.2255141722238e-09,0.599
90,"A5SS","Solyc06g005160.4","+",203623,203887,203623,203709,"34,51,43","0,0,0","42,38,20","6,5,2",2.38190424758882e-05,0.199
105,"A5SS","Solyc06g005160.4","+",203623,203887,203623,203709,"34,67,16","0,0,1","45,29,29","1,5,10",0.000197113874905314,0.199
120,"A5SS","Solyc06g005330.3","-",372071,372282,372080,372282,"9,0,13","8,6,2","0,0,0","2,4,4",0.000168410977118401,0.458
120,"A5SS","Solyc06g005330.3","-",372047,372282,372071,372282,"32,32,23","9,0,13","22,27,15","0,0,0",5.56116099040897e-05,-0.214
60,"A5SS","Solyc06g005750.3","-",801743,801965,801827,801965,"19,25,22","0,1,0","44,35,56","16,13,10",1.61050758974665e-06,0.296
70,"A5SS","Solyc06g005750.3","-",801743,801965,801827,801965,"63,12,18","1,0,0","20,54,31","8,26,19",3.6530778402261e-12,0.427
70,"A5SS","Solyc06g005750.3","-",801521,801965,801827,801965,"289,135,155","1,0,0","153,314,174","8,26,19",7.5046925195976e-12,0.136
105,"A5SS","Solyc06g005750.3","-",801743,801965,801827,801965,"79,32,18","8,1,2","103,46,50","54,40,24",6.44599438435285e-08,0.374
120,"A5SS","Solyc06g005750.3","-",801743,801965,801827,801965,"24,19,26","0,3,0","33,38,32","21,21,15",2.41372115460768e-07,0.396
120,"A5SS","Solyc06g005750.3","-",801636,801965,801827,801965,"156,109,167","0,3,0","163,207,191","21,21,15",2.40817147473181e-10,0.153
60,"A5SS","Solyc06g011530.3","+",8070858,8071178,8070858,8070950,"11,16,22","35,44,57","4,0,4","39,69,38",4.02320638705332e-06,0.118
60,"A5SS","Solyc06g011530.3","+",8070858,8071208,8070858,8070950,"11,16,22","35,44,57","4,0,5","39,69,38",1.39452562823193e-05,0.114
70,"A5SS","Solyc06g011530.3","+",8069818,8069958,8069818,8069909,"20,19,42","0,0,1","19,25,18","11,0,9",0.000140006437153397,0.268
70,"A5SS","Solyc06g011530.3","+",8070858,8071178,8070858,8070950,"15,19,22","49,30,38","2,2,6","42,33,40",1.83123013902279e-05,0.159
80,"A5SS","Solyc06g011530.3","+",8070858,8071178,8070858,8070950,"26,18,21","36,36,39","6,7,0","44,35,58",2.75522729193671e-07,0.174
90,"A5SS","Solyc06g011530.3","+",8070858,8071208,8070858,8070950,"26,15,16","52,51,46","2,0,3","52,47,63",1.46010676212671e-10,0.145
90,"A5SS","Solyc06g011530.3","+",8070858,8071178,8070858,8070950,"26,15,16","52,51,46","2,1,3","52,47,63",1.20406731644e-09,0.141
105,"A5SS","Solyc06g011530.3","+",8070858,8071178,8070858,8070950,"29,14,23","15,42,54","4,6,0","68,39,29",1.85493672189234e-05,0.237
90,"A5SS","Solyc06g051030.3","+",31903729,31903973,31903729,31903862,"0,0,0","88,196,133","27,10,10","78,72,70",0,-0.105
105,"A5SS","Solyc06g051030.3","+",31903729,31903973,31903729,31903862,"0,3,0","105,109,134","26,12,24","90,79,85",0,-0.115
90,"A5SS","Solyc06g068670.3","-",40204638,40205048,40204953,40205048,"98,88,79","41,25,46","56,34,34","65,61,69",2.59687472331373e-07,0.309
90,"A5SS","Solyc06g068670.3","-",40204468,40204565,40204481,40204565,"23,16,11","4,7,0","13,14,8","0,0,0",0.000978235318113946,-0.16
105,"A5SS","Solyc06g068670.3","-",40204638,40205048,40204953,40205048,"46,62,74","31,37,37","35,32,24","57,87,68",2.39979931351698e-10,0.281
80,"A5SS","Solyc06g073260.3","-",42807616,42807669,42807623,42807669,"8,1,7","0,0,0","1,6,4","58,59,55",0,0.943
90,"A5SS","Solyc06g073260.3","-",42807482,42807669,42807623,42807669,"28,54,31","0,0,0","23,14,12","117,102,132",0,0.932
90,"A5SS","Solyc06g073260.3","-",42807351,42807669,42807623,42807669,"70,132,55","0,0,0","51,32,30","117,102,132",0,0.861
90,"A5SS","Solyc06g073260.3","-",42807348,42807669,42807623,42807669,"70,131,55","0,0,0","52,32,30","117,102,132",0,0.86
60,"A5SS","Solyc06g076670.3","+",45293917,45294306,45293917,45294067,"139,180,127","56,69,84","212,237,214","50,48,41",0.000627320034562672,-0.188
70,"A5SS","Solyc06g076670.3","+",45293917,45294306,45293917,45294067,"145,120,124","49,62,53","223,239,225","45,47,51",0.00115363568191902,-0.163
90,"A5SS","Solyc06g076670.3","+",45293917,45294306,45293917,45294067,"117,213,126","102,100,47","226,240,195","42,34,29",1.64477271996702e-06,-0.275
105,"A5SS","Solyc06g076670.3","+",45293917,45294306,45293917,45294067,"115,84,104","41,41,38","449,194,205","62,40,33",1.30169672917443e-05,-0.193
80,"A5SS","Solyc07g043580.4","+",57357600,57358091,57357600,57357811,"10,3,2","0,0,0","8,8,10","3,1,4",5.45901131398055e-05,0.358
90,"A5SS","Solyc07g043580.4","+",57357600,57357977,57357600,57357811,"2,8,13","0,0,0","8,5,10","7,4,3",5.10676883817589e-08,0.542
90,"A5SS","Solyc07g043580.4","+",57357600,57358091,57357600,57357811,"7,8,16","0,0,0","12,8,15","7,4,3",5.42958648241637e-07,0.441
120,"A5SS","Solyc07g043580.4","+",57357600,57358091,57357600,57357811,"11,3,3","0,0,0","18,12,15","7,5,13",2.36239540369429e-06,0.509
10,"A5SS","Solyc07g049720.4","-",59980759,59981127,59981037,59981127,"15,8,7","13,1,5","10,4,3","0,0,0",1.16133149556172e-05,-0.474
10,"A5SS","Solyc07g049720.4","-",59980730,59981127,59981037,59981127,"15,8,8","13,1,5","9,4,3","0,0,0",1.37816921504045e-05,-0.463
80,"A5SS","Solyc07g049720.4","-",59980743,59981127,59981037,59981127,"11,8,9","0,0,0","21,2,4","2,8,4",2.27358675911076e-06,0.572
90,"A5SS","Solyc07g049720.4","-",59980730,59981127,59981037,59981127,"8,11,17","0,2,1","3,6,16","13,8,12",6.82478465920985e-06,0.617
70,"A5SS","Solyc07g053450.4","-",61821906,61822206,61822130,61822206,"49,15,27","0,0,0","51,53,64","7,6,8",2.06265696216967e-05,0.2
80,"A5SS","Solyc07g053450.4","-",61821906,61822221,61822130,61822221,"51,39,62","0,0,0","49,42,29","6,0,5",0.000888179536099754,0.151
90,"A5SS","Solyc07g053450.4","-",61821906,61822221,61822130,61822221,"39,92,57","0,0,0","70,35,52","9,8,5",1.02133072557013e-07,0.227
120,"A5SS","Solyc07g053450.4","-",61821906,61822221,61822130,61822221,"70,38,38","0,0,0","16,47,69","4,13,3",2.31659626516471e-06,0.256
50,"A5SS","Solyc07g056540.3","+",64250641,64251131,64250641,64250710,"59,113,97","0,0,0","154,129,152","16,7,13",1.91717480682825e-07,0.139
105,"A5SS","Solyc07g056540.3","+",64250641,64251131,64250641,64250710,"100,82,95","0,0,0","149,112,98","29,23,16",0,0.272
120,"A5SS","Solyc07g056540.3","+",64250647,64251131,64250647,64250710,"123,64,81","0,0,0","85,142,101","1,26,16",2.41847825383431e-08,0.177
80,"A5SS","Solyc07g062710.4","-",65238288,65238617,65238534,65238617,"97,126,116","0,0,1","95,68,66","5,8,6",5.95120347590414e-06,0.141
105,"A5SS","Solyc07g062710.4","-",65238288,65238617,65238534,65238617,"110,133,164","0,0,3","70,45,50","5,3,6",0.000175262826442599,0.134
5,"A5SS","Solyc07g065080.4","-",66820149,66820503,66820159,66820503,"5,13,8","0,5,6","13,20,12","0,0,0",0.000587413674528458,-0.245
10,"A5SS","Solyc07g065080.4","-",66820149,66820503,66820297,66820503,"1,4,4","11,0,9","21,14,4","0,0,0",6.30030899364823e-05,-0.591
10,"A5SS","Solyc07g065080.4","-",66820290,66820503,66820297,66820503,"42,29,33","11,0,9","52,61,80","0,0,0",1.09056442212018e-05,-0.146
60,"A5SS","Solyc07g065080.4","-",66820295,66820503,66820297,66820503,"10,3,7","0,0,0","6,1,0","0,13,12",1.85088496869916e-05,0.643
60,"A5SS","Solyc07g065080.4","-",66820149,66820503,66820297,66820503,"16,12,8","0,0,0","7,12,5","0,13,12",4.80914245263563e-05,0.503
60,"A5SS","Solyc07g065080.4","-",66820290,66820503,66820297,66820503,"62,56,54","0,0,0","44,96,47","0,13,12",1.40922552875556e-05,0.112
90,"A5SS","Solyc07g065080.4","-",66820149,66820503,66820159,66820503,"18,4,13","0,0,0","6,21,9","1,2,6",0.0008884251513486,0.22
50,"A5SS","Solyc08g006410.4","+",1024044,1024515,1024044,1024326,"4,18,15","5,3,6","5,1,1","11,12,12",0.000641277868841684,0.442
105,"A5SS","Solyc08g006410.4","+",1024044,1024515,1024044,1024326,"0,0,0","4,6,4","10,7,1","10,0,2",0.000105318578080037,-0.511
105,"A5SS","Solyc08g006410.4","+",1024044,1024716,1024044,1024515,"36,37,34","0,0,0","56,39,34","10,7,1",1.77812958983088e-05,0.194
120,"A5SS","Solyc08g006410.4","+",1024044,1024716,1024044,1024515,"38,20,41","0,0,1","30,33,50","0,7,8",0.000594255384402398,0.164
60,"A5SS","Solyc08g044260.4","+",22035519,22035895,22035519,22035756,"14,22,16","0,0,0","25,35,31","6,4,3",0.000206830982875109,0.219
70,"A5SS","Solyc08g044260.4","+",22035519,22035895,22035519,22035756,"42,15,25","0,0,0","26,33,7","1,7,5",9.57671441634964e-05,0.313
50,"A5SS","Solyc08g065480.3","-",51685169,51685663,51685496,51685663,"9,17,10","0,0,0","10,6,3","1,3,8",7.24536539756024e-06,0.503
60,"A5SS","Solyc08g065480.3","-",51685168,51685663,51685496,51685663,"3,1,8","0,0,0","3,1,1","6,2,1",2.73767379136453e-09,0.756
60,"A5SS","Solyc08g065480.3","-",51685169,51685663,51685496,51685663,"10,6,4","0,0,0","6,11,7","6,2,1",7.735203337125e-05,0.385
90,"A5SS","Solyc08g065480.3","-",51685169,51685663,51685496,51685663,"5,11,10","0,0,0","14,5,7","2,2,8",2.4184659146677e-06,0.454
15,"A5SS","Solyc08g066540.3","-",53381418,53381628,53381451,53381628,"0,0,2","2,3,0","2,7,2","0,0,0",0.000626052456991815,-0.667
80,"A5SS","Solyc08g066540.3","-",53381418,53381796,53381735,53381796,"14,8,4","1,0,0","4,2,6","17,5,1",1.07634361225294e-05,0.618
80,"A5SS","Solyc08g066540.3","-",53381451,53381796,53381735,53381796,"14,8,4","1,0,0","3,2,10","17,5,1",4.347365806898e-05,0.598
90,"A5SS","Solyc08g066540.3","-",53381451,53381796,53381735,53381796,"2,14,4","0,0,2","6,1,2","5,5,10",0.000107026438281601,0.648
90,"A5SS","Solyc08g066540.3","-",53381418,53381796,53381735,53381796,"1,23,5","0,0,2","7,1,6","5,5,10",0.000113794440364383,0.607
105,"A5SS","Solyc08g066540.3","-",53381418,53381796,53381735,53381796,"8,20,11","0,4,0","8,6,5","8,5,4",0.00095550108093021,0.54
80,"A5SS","Solyc08g075120.3","-",57382090,57382403,57382254,57382403,"44,34,63","0,0,0","33,52,23","0,11,5",5.44763994030804e-05,0.2
90,"A5SS","Solyc08g075120.3","-",57382090,57382403,57382254,57382403,"62,48,42","0,0,0","34,38,49","6,5,5",2.96677120378388e-06,0.213
105,"A5SS","Solyc08g075120.3","-",57382087,57382403,57382254,57382403,"7,6,17","0,0,0","10,6,5","5,4,3",4.6425134914076e-07,0.539
105,"A5SS","Solyc08g075120.3","-",57382090,57382403,57382254,57382403,"37,38,58","0,0,0","41,32,19","5,4,3",5.06745442831419e-05,0.212
120,"A5SS","Solyc08g075120.3","-",57382090,57382403,57382254,57382403,"38,29,48","0,0,0","50,45,27","2,6,7",3.81773495884828e-05,0.209
70,"A5SS","Solyc08g075710.3","+",57955876,57956033,57955876,57955930,"11,11,7","38,26,18","2,1,0","16,18,25",0.000291982012583234,0.144
80,"A5SS","Solyc08g075710.3","+",57955876,57956033,57955876,57955930,"10,7,10","25,15,39","0,0,0","13,9,6",6.7936511011425e-05,0.18
120,"A5SS","Solyc08g075710.3","+",57955876,57956033,57955876,57955930,"0,4,0","36,16,22","1,6,13","11,5,11",0.000456774951702209,-0.249
50,"A5SS","Solyc08g076220.3","+",58355136,58355400,58355136,58355221,"67,68,112","0,0,0","121,92,93","3,4,14",5.8279734467619e-05,0.119
50,"A5SS","Solyc08g076220.3","+",58355136,58355441,58355136,58355221,"70,62,113","0,0,0","121,94,95","3,4,14",6.41711477707742e-05,0.118
90,"A5SS","Solyc08g076220.3","+",58355136,58355400,58355136,58355221,"67,87,95","0,0,0","125,74,104","17,20,23",0,0.291
105,"A5SS","Solyc08g076220.3","+",58355129,58355400,58355129,58355221,"43,61,58","0,0,0","87,67,58","18,14,23",1.02629616516711e-12,0.343
120,"A5SS","Solyc08g076220.3","+",58355136,58355400,58355136,58355221,"71,44,68","5,0,2","52,105,115","16,25,18",2.60961687650863e-05,0.254
30,"A5SS","Solyc08g076720.4","-",58775212,58775460,58775340,58775460,"122,118,94","0,2,0","160,166,145","13,11,18",2.68581688285614e-07,0.133
90,"A5SS","Solyc08g076720.4","-",58775212,58775444,58775340,58775444,"164,248,171","0,1,2","153,130,146","16,1,28",1.48843758298998e-08,0.137
105,"A5SS","Solyc08g076720.4","-",58775212,58775444,58775340,58775444,"144,124,163","2,4,5","187,93,119","11,22,15",0.000128678547311451,0.153
120,"A5SS","Solyc08g076720.4","-",58775212,58775444,58775340,58775444,"204,176,173","4,0,0","119,155,139","6,15,19",2.3174498730265e-09,0.135
40,"A5SS","Solyc08g082880.4","+",63691774,63692250,63691774,63691870,"28,29,25","0,0,0","8,17,11","5,0,6",0.000236504149996539,0.359
40,"A5SS","Solyc08g082880.4","+",63691774,63692248,63691774,63691870,"28,29,25","0,0,0","9,16,11","5,0,6",0.000218441470561542,0.349
